Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,preprocessed_text
7811.0,18.0,0.9674000144004822,"people, border, big, president, u.s., win, years, trump, even, country","['elijah', 'cummings', 'never', 'even', 'went', 'southern', 'border', 'screams', 'good', 'people', 'despite', 'congresses', 'failure', 'fix', 'loopholes', 'asylum', 'make', 'work', 'crossings', 'way', 'wall', 'built', 'even', 'zero', 'dem', 'help', 'border', 'getting', 'strong']",elijah cummings never even went to the southern border and then he screams at the very good people who despite congresses failure to fix the loopholes and asylum make it work ( crossings are way down and the wall is being built ) . even with zero dem help border getting strong !
4506.0,18.0,0.9674000144004822,"people, border, big, president, u.s., win, years, trump, even, country","['lot', 'small', 'medium', 'size', 'enterprises', 'registering', 'good', 'profit', 'sometimes', 'record', 'profits-there', 'stocks', 'well', 'low', 'income', 'workers', 'getting', 'big', 'raises', 'awful', 'lot', 'good', 'things', 'going', 'pres', 'obama', 'watch.', 'peter', 'morici']",""" a lot of small & medium size enterprises are registering very good profit sometimes record profits-there stocks are doing very well low income workers are getting big raises . there are an awful lot of good things going on that weren ' t during pres . obama ' s watch. "" peter morici"
3990.0,18.0,0.9674000144004822,"people, border, big, president, u.s., win, years, trump, even, country","['looking', 'back', 'history', 'treated', 'worse', 'alfonse', 'capone', 'legendary', 'mob', 'boss', 'killer', 'public', 'enemy', 'number', 'one', 'paul', 'manafort', 'political', 'operative', 'reagan/dole', 'darling', 'serving', 'solitary', 'confinement', 'although', 'convicted', 'nothing', 'russian', 'collusion']","looking back on history who was treated worse alfonse capone legendary mob boss killer and "" public enemy number one "" or paul manafort political operative & reagan/dole darling now serving solitary confinement - although convicted of nothing ? where is the russian collusion ?"
8063.0,18.0,0.9663000106811523,"people, border, big, president, u.s., win, years, trump, even, country","['house', 'democrats', 'want', 'take', 'action', 'israel', 'fighting', 'back', 'two', 'maybe', 'four', 'people', 'said', 'unthinkably', 'bad', 'things', 'israeli', 'people', 'dems', 'disdain', 'israel', 'happened', 'aoc', 'plus', 'new', 'face', 'democrat', 'party']",house democrats want to take action against israel because it is fighting back against two ( maybe four ) people that have said unthinkably bad things about it & the israeli people . dems have such disdain for israel ! what happened ? aoc plus 4 is the new face of the democrat party !
,,,,,
5431.0,19.0,0.9695000052452087,"country, fake, big, way, want, news, never, house, even, time","['signed', 'two', 'pieces', 'major', 'legislation', 'week', 'criminal', 'justice', 'reform', 'farm', 'bill', 'two', 'big', 'deals', 'fake', 'news', 'media', 'wants', 'talk', 'mistake', 'bringing', 'young', 'people', 'back', 'home', 'never', 'ending', 'wars', 'began', 'years', 'ago']","we signed two pieces of major legislation this week criminal justice reform and the farm bill . these are two big deals but all the fake news media wants to talk about is "" the mistake "" of bringing our young people back home from the never ending wars . it all began 19 years ago !"
4160.0,19.0,0.968500018119812,"country, fake, big, way, want, news, never, house, even, time","['.attend', 'big', 'parade', 'already', 'scheduled', 'andrews', 'air', 'force', 'base', 'different', 'date', 'go', 'paris', 'parade', 'celebrating', 'end', 'war', 'november', '11th', 'maybe', 'something', 'next', 'year', 'd.c.', 'cost', 'comes', 'way', 'buy', 'jet', 'fighters']",... .attend the big parade already scheduled at andrews air force base on a different date & go to the paris parade celebrating the end of the war on november 11th . maybe we will do something next year in d.c. when the cost comes way down . now we can buy some more jet fighters !
4783.0,19.0,0.968500018119812,"country, fake, big, way, want, news, never, house, even, time","['ever', 'since', 'vicious', 'totally', 'false', 'statements', 'admiral', 'ron', 'jackson', 'highly', 'respected', 'white', 'house', 'doctor', 'obama', 'bush', 'senator', 'john', 'tester', 'looks', 'big', 'trouble', 'state', 'montana', 'behaved', 'worse', 'democrat', 'mob', 'justice', 'k']",ever since his vicious and totally false statements about admiral ron jackson the highly respected white house doctor for obama bush & me senator john tester looks to be in big trouble in the great state of montana ! he behaved worse than the democrat mob did with justice k !
2424.0,19.0,0.9674000144004822,"country, fake, big, way, want, news, never, house, even, time","['today', 'gathered', 'roosevelt', 'room', 'one', 'single', 'reason', 'cut', 'red', 'tape', 'many', 'decades', 'ever-growing', 'maze', 'regs', 'rules', 'restrictions', 'cost', 'country', 'trillions', 'dollars', 'millions', 'jobs', 'countless', 'american', 'factories', 'devastated', 'entire', 'industries']",today we gathered in the roosevelt room for one single reason : to cut the red tape ! for many decades an ever-growing maze of regs rules and restrictions has cost our country trillions of dollars millions of jobs countless american factories & devastated entire industries . msciurl
7595.0,19.0,0.9674000144004822,"country, fake, big, way, want, news, never, house, even, time","['big', 'rally', 'tonight', 'greenville', 'north', 'carolina', 'lots', 'things', 'tell', 'including', 'fact', 'economy', 'best', 'ever', 'best', 'employment', 'stock', 'market', 'numbers', 'ever', 'talk', 'also', 'people', 'love', 'hate', 'country', 'mostly', 'love', 'pm']",big rally tonight in greenville north carolina . lots of great things to tell you about including the fact that our economy is the best it has ever been . best employment & stock market numbers ever . i ' ll talk also about people who love and hate our country ( mostly love ) ! 7 : pm
,,,,,
2946.0,20.0,0.9674000144004822,"today, vote, democrats, thank, country, get, one, book, crime, immigration","['matter', 'national', 'security', ""'ve"", 'signed', 'omnibus', 'spending', 'bill', 'say', 'congress', 'never', 'sign', 'another', 'bill', 'like', 'prevent', 'omnibus', 'situation', 'ever', 'happening', ""'m"", 'calling', 'congress', 'give', 'line-item', 'veto', 'govt', 'spending', 'bills']",as a matter of national security i 've signed the omnibus spending bill . i say to congress : i will never sign another bill like this again . to prevent this omnibus situation from ever happening again i 'm calling on congress to give me a line-item veto for all govt spending bills ! msciurl
8712.0,20.0,0.9674000144004822,"today, vote, democrats, thank, country, get, one, book, crime, immigration","['show', 'dishonest', 'lamestream', 'media', 'used', 'word', 'liddle', 'liddle', 'discribing', 'corrupt', 'congressman', 'liddle', 'adam', 'schiff', 'low', 'ratings', 'purposely', 'took', 'hyphen', 'said', 'spelled', 'word', 'little', 'wrong', 'small', 'never', 'ending', 'situation', 'cnn']",to show you how dishonest the lamestream media is i used the word liddle ' not liddle in discribing corrupt congressman liddle ' adam schiff . low ratings twitmentioncnn purposely took the hyphen out and said i spelled the word little wrong . a small but never ending situation with cnn !
4408.0,20.0,0.9663000106811523,"today, vote, democrats, thank, country, get, one, book, crime, immigration","['dave', 'hughes', 'running', 'congress', 'state', 'minnesota', 'help', 'us', 'accomplish', 'america', 'first', 'policies', 'strong', 'crime', 'border', '2nd', 'amendmen', 'trade', 'military', 'vets', 'running', 'pelosi', 'liberal', 'puppet', 'petterson', 'dave', 'total', 'endorsement']",dave hughes is running for congress in the great state of minnesota . he will help us accomplish our america first policies is strong on crime the border our 2nd amendmen trade military and vets . running against pelosi liberal puppet petterson . dave has my total endorsement !
2812.0,20.0,0.9663000106811523,"today, vote, democrats, thank, country, get, one, book, crime, immigration","['today', 'honor', 'billy', 'graham', 'three', 'private', 'citizens', 'honored', 'say', 'prayer', 'country', 'across', 'land', 'lord', 'raise', 'men', 'women', 'like', 'billy', 'graham', 'spread', 'message', 'love', 'hope', 'every', 'precious', 'child', 'god']",today we honor billy graham as only three private citizens before him have been honored . we say a prayer for our country : that all across this land the lord will raise up men and women like billy graham to spread a message of love and hope to every precious child of god . msciurl
3793.0,20.0,0.9663000106811523,"today, vote, democrats, thank, country, get, one, book, crime, immigration","['congressman', 'matt', 'gaetz', 'florida', 'one', 'finest', 'talented', 'people', 'congress', 'strong', 'crime', 'border', 'illegal', 'immigration', '2nd', 'amendment', 'military', 'vets', 'matt', 'worked', 'tirelessly', 'helping', 'get', 'massive', 'tax', 'cuts', 'full', 'endorsement']",congressman matt gaetz of florida is one of the finest and most talented people in congress . strong on crime the border illegal immigration the 2nd amendment our great military & vets matt worked tirelessly on helping to get our massive tax cuts . he has my full endorsement !
,,,,,
3011.0,21.0,0.9711999893188477,"people, fake, president, news, trump, many, thank, job, country, north","['fake', 'news', 'washington', 'post', 'amazon', 'chief', 'lobbyist', 'another', 'many', 'phony', 'headlines', 'trump', 'defiant', 'china', 'adds', 'trade', 'penalties.', 'wrong', 'read', 'trump', 'defiant', 'u.s', 'adds', 'trade', 'penalties', 'end', 'barriers', 'massive', 'i.p', 'theft.', 'typically', 'bad', 'reporting']","the fake news washington post amazon ' s "" chief lobbyist "" has another ( of many ) phony headlines "" trump defiant as china adds trade penalties. "" wrong ! should read "" trump defiant as u.s . adds trade penalties will end barriers and massive i.p . theft. "" typically bad reporting !"
3829.0,21.0,0.9693999886512756,"people, fake, president, news, trump, many, thank, job, country, north","['many', 'people', 'higher', 'ends', 'intelligence', 'loved', 'press', 'conference', 'performance', 'helsinki', 'putin', 'discussed', 'many', 'important', 'subjects', 'earlier', 'meeting', 'got', 'along', 'well', 'truly', 'bothered', 'many', 'haters', 'wanted', 'see', 'boxing', 'match', 'big', 'results', 'come']",so many people at the higher ends of intelligence loved my press conference performance in helsinki . putin and i discussed many important subjects at our earlier meeting . we got along well which truly bothered many haters who wanted to see a boxing match . big results will come !
8304.0,21.0,0.9674000144004822,"people, fake, president, news, trump, many, thank, job, country, north","['put', 'everything', 'together', 'pro', 'growth', 'tax', 'regulation', 'cuts', 'help', 'retrain', 'workers', 'tariffs', 'encourage', 'manufacturers', 'come', 'back', 'america', 'along', 'president', 'trumps', 'tough', 'approach', 'immigration', 'strong', 'stance', 'illegals', 'promoting', 'merit', 'based']",""" when you put everything together the pro growth tax & regulation cuts help to retrain workers the tariffs which encourage manufacturers to come back to america along with president trumps tough approach on immigration ( strong stance on illegals promoting merit based ) it ..."
4847.0,21.0,0.9674000144004822,"people, fake, president, news, trump, many, thank, job, country, north","['jay', 'webber', 'new', 'jersey', 'running', 'congress', 'job', 'person', 'looking', 'raise', 'taxes', 'substantially', 'jay', 'wants', 'big', 'tax', 'cuts', 'changes', 'harvard', 'graduate', 'father', 'seven', 'jay', 'new', 'jersey', 'get', 'job', 'done-and', 'help']",jay webber of new jersey running for congress is doing a great job against a person who is looking to raise taxes substantially . jay wants big tax cuts and changes . a harvard graduate and father of seven jay will be great for new jersey and get the job done-and i will help !
5720.0,21.0,0.9674000144004822,"people, fake, president, news, trump, many, thank, job, country, north","['fake', 'news', 'media', 'loves', 'saying', 'little', 'happened', 'first', 'summit', 'kim', 'jong', 'un.', 'wrong', 'years', 'nothing', 'north', 'korea', 'taken', 'cleaners', 'major', 'war', 'ready', 'start', 'short', 'months', 'relationships', 'built', 'hostages', 'remains']","the fake news media loves saying "" so little happened at my first summit with kim jong un. "" wrong ! after 40 years of doing nothing with north korea but being taken to the cleaners & with a major war ready to start in a short 15 months relationships built hostages & remains ... ."
,,,,,
8475.0,22.0,0.9695000052452087,"fake, big, news, much, media, jobs, russia, thank, even, never","['.this', 'phony', 'suppression', 'poll', 'meant', 'build', 'democrat', 'partners', 'even', 'started', 'campaigning', 'yet', 'constantly', 'fighting', 'fake', 'news', 'like', 'russia', 'russia', 'russia', 'look', 'north', 'carolina', 'last', 'night', 'dan', 'bishop', 'big', 'polls', 'wins', 'easier']",... .this is a phony suppression poll meant to build up their democrat partners . i haven ' t even started campaigning yet and am constantly fighting fake news like russia russia russia . look at north carolina last night . dan bishop down big in the polls wins . easier than 2016 !
4082.0,22.0,0.9693999886512756,"fake, big, news, much, media, jobs, russia, thank, even, never","['big', 'story', 'fake', 'news', 'media', 'refuses', 'report', 'lowlife', 'christopher', 'steele', 'many', 'meetings', 'deputy', 'a.g.', 'bruce', 'ohr', 'beautiful', 'wife', 'nelly', 'fusion', 'gps', 'hired', 'steele', 'write', 'phony', 'discredited', 'dossier', 'paid', 'crooked', 'hillary', 'dnc']",the big story that the fake news media refuses to report is lowlife christopher steele ' s many meetings with deputy a.g. bruce ohr and his beautiful wife nelly . it was fusion gps that hired steele to write the phony & discredited dossier paid for by crooked hillary & the dnc ... .
5725.0,22.0,0.968500018119812,"fake, big, news, much, media, jobs, russia, thank, even, never","['third', 'rate', 'conman', 'interviewed', 'many', 'years', 'ago', 'short', 'period', 'time', 'playing', 'biggest', 'con', 'fake', 'news', 'cnn', 'michael', 'antonio', 'broken', 'hack', 'knows', 'nothing', 'goes', 'night', 'night', 'telling', 'made', 'trump', 'stories', 'disgraceful']",a third rate conman who interviewed me many years ago for just a short period of time has been playing his biggest con of all on fake news cnn . michael d ' antonio a broken down hack who knows nothing about me goes on night after night telling made up trump stories . disgraceful !
5562.0,22.0,0.9663000106811523,"fake, big, news, much, media, jobs, russia, thank, even, never","['congratulations', 'truly', 'football', 'team', 'clemson', 'tigers', 'incredible', 'win', 'last', 'night', 'powerful', 'alabama', 'team', 'big', 'win', 'also', 'state', 'south', 'carolina', 'look', 'forward', 'seeing', 'team', 'brilliant', 'coach', 'second', 'time', 'w.h']",congratulations to a truly great football team the clemson tigers on an incredible win last night against a powerful alabama team . a big win also for the great state of south carolina . look forward to seeing the team and their brilliant coach for the second time at the w.h .
3353.0,22.0,0.9663000106811523,"fake, big, news, much, media, jobs, russia, thank, even, never","['look', 'things', 'turned', 'around', 'criminal', 'deep', 'state', 'go', 'phony', 'collusion', 'russia', 'made', 'scam', 'end', 'getting', 'caught', 'major', 'spy', 'scandal', 'likes', 'country', 'may', 'never', 'seen', 'goes', 'around', 'comes', 'around']",look how things have turned around on the criminal deep state . they go after phony collusion with russia a made up scam and end up getting caught in a major spy scandal the likes of which this country may never have seen before ! what goes around comes around !
,,,,,
7683.0,23.0,0.9674000144004822,"president, news, fake, people, new, media, never, nothing, democrats, like","['old', 'wall', 'southern', 'border', 'crumbling', 'falling', 'built', 'important', 'section', 'keep', 'problems', 'replaced', 'brand', 'new', 'foot', 'high', 'steel', 'concrete', 'wall', 'media', 'says', 'new', 'wall', 'built', 'fake', 'news', 'building', 'lots', 'wall']",when an old wall at the southern border that is crumbling and falling over built in an important section to keep out problems is replaced with a brand new 30 foot high steel and concrete wall the media says no new wall has been built . fake news ! building lots of wall !
6337.0,23.0,0.9663000106811523,"president, news, fake, people, new, media, never, nothing, democrats, like","['looks', 'like', 'bob', 'mueller', 'team', 'trump', 'haters', 'angry', 'democrats', 'illegally', 'leaking', 'information', 'press', 'fake', 'news', 'media', 'make', 'stories', 'without', 'sources', 'sources', 'longer', 'matter', 'corrupt', 'dishonest', 'mainstream', 'media', 'joke']",looks like bob mueller ' s team of 13 trump haters & angry democrats are illegally leaking information to the press while the fake news media make up their own stories with or without sources - sources no longer matter to our corrupt & dishonest mainstream media they are a joke !
3548.0,23.0,0.9663000106811523,"president, news, fake, people, new, media, never, nothing, democrats, like","['fair', 'trade', 'called', 'fool', 'trade', 'reciprocal', 'according', 'canada', 'release', 'make', 'almost', 'billion', 'dollars', 'trade', 'u.s.', 'guess', 'bragging', 'got', 'caught', 'minimum', '17b', 'tax', 'dairy', 'us', 'justin', 'acts', 'hurt', 'called']",fair trade is now to be called fool trade if it is not reciprocal . according to a canada release they make almost 100 billion dollars in trade with u.s. ( guess they were bragging and got caught ! ) . minimum is 17b . tax dairy from us at 270 % . then justin acts hurt when called out !
6738.0,23.0,0.9663000106811523,"president, news, fake, people, new, media, never, nothing, democrats, like","['despite', 'two', 'years', 'millions', 'dollars', 'spent', 'democrats', 'acting', 'like', 'crazed', 'lunatics', 'ever', 'since', 'results', 'mueller', 'report', 'made', 'public', 'knew', 'nothing', 'even', 'report', 'started', 'big', 'hoax', 'biggest', 'american', 'history']",despite two years and millions of dollars spent the democrats are acting like crazed lunatics ever since the results of the mueller report were made public . but they knew there was nothing even before the report was started . it is all a big hoax the biggest in american history !
8049.0,23.0,0.9650999903678894,"president, news, fake, people, new, media, never, nothing, democrats, like","['biggest', 'crowd', 'ever', 'according', 'arena', 'people', 'thousands', 'outside', 'trying', 'get', 'place', 'packed', 'radical', 'left', 'dems', 'partner', 'lamestream', 'media', 'saying', 'arena', 'empty', 'check', 'pictures', 'fake', 'news', 'enemy', 'people']",biggest crowd ever according to arena people . thousands outside trying to get in . place was packed ! radical left dems & their partner lamestream media saying arena empty . check out pictures . fake news . the enemy of the people ! msciurl
,,,,,
6080.0,24.0,0.968500018119812,"people, big, american, done, party, republican, never, president, get, country","['airplanes', 'becoming', 'far', 'complex', 'fly', 'pilots', 'longer', 'needed', 'rather', 'computer', 'scientists', 'mit', 'see', 'time', 'many', 'products', 'always', 'seeking', 'go', 'one', 'unnecessary', 'step', 'often', 'old', 'simpler', 'far', 'better', 'split', 'second', 'decisions']",airplanes are becoming far too complex to fly . pilots are no longer needed but rather computer scientists from mit . i see it all the time in many products . always seeking to go one unnecessary step further when often old and simpler is far better . split second decisions are ... .
2316.0,24.0,0.968500018119812,"people, big, american, done, party, republican, never, president, get, country","['north', 'korea', 'missile', 'launch', ""'s"", 'important', 'ever', 'fund', ""gov't"", 'military', 'dems', ""n't"", 'hold', 'troop', 'funding', 'hostage', 'amnesty', 'illegal', 'immigration', 'ran', 'stopping', 'illegal', 'immigration', 'big', 'ca', ""n't"", 'threaten', 'shutdown', 'get', 'demands']",after north korea missile launch it 's more important than ever to fund our gov't & military ! dems should n't hold troop funding hostage for amnesty & illegal immigration . i ran on stopping illegal immigration and won big . they ca n't now threaten a shutdown to get their demands .
3387.0,24.0,0.968500018119812,"people, big, american, done, party, republican, never, president, get, country","['senator', 'schumer', 'obama', 'administration', 'let', 'phone', 'company', 'zte', 'flourish', 'security', 'checks', 'closed', 'let', 'reopen', 'high', 'level', 'security', 'guarantees', 'change', 'management', 'board', 'must', 'purchase', 'u.s.', 'parts', 'pay', 'billion', 'fine', 'dems', 'nothing']",senator schumer and obama administration let phone company zte flourish with no security checks . i closed it down then let it reopen with high level security guarantees change of management and board must purchase u.s. parts and pay a $ 1.3 billion fine . dems do nothing ... .
4731.0,24.0,0.968500018119812,"people, big, american, done, party, republican, never, president, get, country","['big', 'day', 'pastor', 'andrew', 'brunson', 'could', 'spent', 'years', 'turkish', 'prison', 'returned', 'safely', 'home', 'family', 'today', 'met', 'oval', 'office', 'people', 'kentucky', 'rally', 'congressman', 'andy', 'barr', 'tremendous', 'crowd', 'spirit', 'returned', 'white', 'house']",big day ! pastor andrew brunson who could have spent 35 years in a turkish prison was returned safely home to his family today . met in oval office great people ! then off to kentucky for a rally for congressman andy barr . tremendous crowd & spirit ! just returned to white house .
7260.0,24.0,0.968500018119812,"people, big, american, done, party, republican, never, president, get, country","['president', 'obama', 'made', 'desperate', 'terrible', 'deal', 'iran', 'gave', 'billion', 'dollars', 'plus', 'i.8', 'billion', 'dollars', 'cash', 'iran', 'big', 'trouble', 'bailed', 'gave', 'free', 'path', 'nuclear', 'weapons', 'soon', 'instead', 'saying', 'thank', 'iran', 'yelled']",president obama made a desperate and terrible deal with iran - gave them 150 billion dollars plus i.8 billion dollars in cash ! iran was in big trouble and he bailed them out . gave them a free path to nuclear weapons and soon . instead of saying thank you iran yelled ... ..
,,,,,
4359.0,25.0,0.9674000144004822,"country, people, big, america, bad, make, united, president, many, years","['two', 'long', 'running', 'obama', 'era', 'investigations', 'two', 'popular', 'republican', 'congressmen', 'brought', 'well', 'publicized', 'charge', 'ahead', 'mid-terms', 'jeff', 'sessions', 'justice', 'department', 'two', 'easy', 'wins', 'doubt', 'enough', 'time', 'good', 'job', 'jeff']",two long running obama era investigations of two very popular republican congressmen were brought to a well publicized charge just ahead of the mid-terms by the jeff sessions justice department . two easy wins now in doubt because there is not enough time . good job jeff ... ...
5352.0,25.0,0.9674000144004822,"country, people, big, america, bad, make, united, president, many, years","['.the', 'russian', 'witch', 'hunt', 'hoax', 'started', 'insurance', 'policy', 'long', 'even', 'got', 'elected', 'bad', 'country', 'entrapping', 'people', 'misstatements', 'lies', 'unrelated', 'things', 'took', 'place', 'many', 'years', 'ago', 'nothing', 'collusion', 'democrat', 'scam']","... .the russian witch hunt hoax started as the "" insurance policy "" long before i even got elected is very bad for our country . they are entrapping people for misstatements lies or unrelated things that took place many years ago . nothing to do with collusion . a democrat scam !"
7934.0,25.0,0.9663000106811523,"country, people, big, america, bad, make, united, president, many, years","['left', 'dayton', 'ohio', 'met', 'victims', 'families', 'law', 'enforcement', 'medical', 'staff', 'first', 'responders', 'warm', 'wonderful', 'visit', 'tremendous', 'enthusiasm', 'even', 'love', 'saw', 'failed', 'presidential', 'candidate', 'sherrod', 'brown', 'mayor', 'whaley', 'totally']",just left dayton ohio where i met with the victims & families law enforcement medical staff & first responders . it was a warm & wonderful visit . tremendous enthusiasm & even love . then i saw failed presidential candidate ( 0 % ) sherrod brown & mayor whaley totally ... ..
5730.0,25.0,0.9663000106811523,"country, people, big, america, bad, make, united, president, many, years","['like', 'fact', 'president', 'making', 'case', 'border', 'security', 'crime', 'american', 'people', 'know', 'nancy', 'pelosi', 'chuck', 'schumer', 'democrats', 'stand', 'border', 'security', 'big', 'issue.', 'matt', 'schlapp', 'chair', 'acu', 'bigger', 'anyone', 'knows']",""" i like the fact that the president is making the case ( border security & crime ) to the american people . now we know where nancy pelosi chuck schumer & the democrats stand which is no border security . will be big 2020 issue. "" matt schlapp chair acu . bigger than anyone knows !"
7080.0,25.0,0.9663000106811523,"country, people, big, america, bad, make, united, president, many, years","['nervous', 'nancy', 'pelosi', 'democrat', 'house', 'getting', 'nothing', 'done', 'perhaps', 'could', 'lead', 'way', 'usmca', 'spectacular', 'popular', 'new', 'trade', 'deal', 'replaces', 'nafta', 'worst', 'trade', 'deal', 'history', 'u.s.a.', 'farmers', 'manufacturers', 'unions']",nervous nancy pelosi & the democrat house are getting nothing done . perhaps they could lead the way with the usmca the spectacular & very popular new trade deal that replaces nafta the worst trade deal in the history of the u.s.a. great for our farmers manufacturers & unions !
,,,,,
7795.0,26.0,0.9674000144004822,"president, democrats, trump, good, border, get, news, make, one, fake","['known', 'al', 'years', 'went', 'fights', 'king', 'always', 'got', 'along', 'well', 'loved', 'trump', 'ask', 'favors', 'often', 'al', 'con', 'man', 'troublemaker', 'always', 'looking', 'score', 'thing', 'must', 'intimidated', 'comcast/nbc', 'hates', 'whites', 'cops']","i have known al for 25 years . went to fights with him & don king always got along well . he "" loved trump ! "" he would ask me for favors often . al is a con man a troublemaker always looking for a score . just doing his thing . must have intimidated comcast/nbc . hates whites & cops ! msciurl"
6786.0,26.0,0.9674000144004822,"president, democrats, trump, good, border, get, news, make, one, fake","['courage', 'sacrifice', 'heroes', 'reason', 'flag', 'stands', 'tall', 'hearts', 'beat', 'pride', 'country', 'remains', 'one', 'people', 'one', 'family', 'one', 'nation', 'god', 'today', 'thank', 'honor', 'forever', 'cherish', 'memory', 'fallen', 'men', 'women', 'blue']",the courage & sacrifice of our heroes is the reason our flag stands tall our hearts beat with pride and our country remains one people one family and one nation under god . today we thank you we honor you & we forever cherish the memory of our fallen men and women in blue ! msciurl
2660.0,26.0,0.9663000106811523,"president, democrats, trump, good, border, get, news, make, one, fake","['four', 'page', 'memo', 'released', 'friday', 'reports', 'disturbing', 'fact', 'fbi', 'fisa', 'appear', 'used', 'influence', 'election', 'aftermath', '.the', 'fbi', 'failed', 'inform', 'fisa', 'court', 'clinton', 'campaign', 'funded', 'dossier', '.the', 'fbi', 'became']",""" the four page memo released friday reports the disturbing fact about how the fbi and fisa appear to have been used to influence the 2016 election and its aftermath ... .the fbi failed to inform the fisa court that the clinton campaign had funded the dossier ... .the fbi became ... ."
5360.0,26.0,0.9663000106811523,"president, democrats, trump, good, border, get, news, make, one, fake","['hope', 'people', 'fed', 'read', 'today', 'wall', 'street', 'journal', 'editorial', 'make', 'yet', 'another', 'mistake', 'also', 'let', 'market', 'become', 'illiquid', 'already', 'stop', 'b', 'feel', 'market', 'go', 'meaningless', 'numbers', 'good', 'luck']",i hope the people over at the fed will read today ' s wall street journal editorial before they make yet another mistake . also don ' t let the market become any more illiquid than it already is . stop with the 50 b ' s . feel the market don ' t just go by meaningless numbers . good luck !
3023.0,26.0,0.9663000106811523,"president, democrats, trump, good, border, get, news, make, one, fake","['lawmakers', 'house', 'judiciary', 'committee', 'angrily', 'accusing', 'department', 'justice', 'missing', 'thursday', 'deadline', 'turning', 'unredacted', 'documents', 'relating', 'fisa', 'abuse', 'fbi', 'comey', 'lynch', 'mccabe', 'clinton', 'emails', 'much', 'slow', 'walking', 'going', 'bad']",lawmakers of the house judiciary committee are angrily accusing the department of justice of missing the thursday deadline for turning over unredacted documents relating to fisa abuse fbi comey lynch mccabe clinton emails and much more . slow walking - what is going on ? bad !
,,,,,
5867.0,27.0,0.968500018119812,"people, thank, country, years, first, house, president, big, russia, news","['disgraced', 'fbi', 'acting', 'director', 'andrew', 'mccabe', 'pretends', 'poor', 'little', 'angel', 'fact', 'big', 'part', 'crooked', 'hillary', 'scandal', 'russia', 'hoax', 'puppet', 'leakin', 'james', 'comey', 'i.g', 'report', 'mccabe', 'devastating', 'part', 'insurance', 'policy', 'case']","disgraced fbi acting director andrew mccabe pretends to be a "" poor little angel "" when in fact he was a big part of the crooked hillary scandal & the russia hoax - a puppet for leakin ' james comey . i.g . report on mccabe was devastating . part of "" insurance policy "" in case i won ... ."
7148.0,27.0,0.9674000144004822,"people, thank, country, years, first, house, president, big, russia, news","['unrelated', 'russia', 'russia', 'russia', 'although', 'radical', 'left', 'use', 'name', 'russia', 'anymore', 'since', 'issuance', 'mueller', 'report', 'house', 'committee', 'plays', 'seldom', 'used', 'contempt', 'card', 'a.g.', 'sec', 'commerce', 'time', 'census', 'dems', 'play']","unrelated to russia russia russia ( although the radical left doesn ' t use the name russia anymore since the issuance of the mueller report ) house committee now plays the seldom used "" contempt "" card on our great a.g. & sec . of commerce - this time on the census . dems play a ... .."
4083.0,27.0,0.9674000144004822,"people, thank, country, years, first, house, president, big, russia, news","['.do', 'believe', 'nelly', 'worked', 'fusion', 'husband', 'still', 'works', 'depa', 'ment', 'justice.', 'never', 'seen', 'anything', 'rigged', 'life', 'a.g.', 'scared', 'stiff', 'missing', 'action', 'starting', 'revealed', 'pretty', 'ig', 'report', 'soon', 'witch', 'hunt']","... .do you believe nelly worked for fusion and her husband still works for the depa ment of "" justice. "" i have never seen anything so rigged in my life . our a.g. is scared stiff and missing in action . it is all starting to be revealed - not pretty . ig report soon ? witch hunt !"
3556.0,27.0,0.9674000144004822,"people, thank, country, years, first, house, president, big, russia, news","['stock', 'market', 'almost', 'since', 'election', 'trillion', 'dollars', 'u.s.', 'value', 'built', 'throughout', 'economy', 'lowest', 'unemployment', 'rate', 'many', 'decades', 'black', 'hispanic', 'unemployment', 'lowest', 'history', 'female', 'unemployment', 'lowest', 'years', 'highest', 'confidence', 'ever']",stock market up almost 40 % since the election with 7 trillion dollars of u.s. value built throughout the economy . lowest unemployment rate in many decades with black & hispanic unemployment lowest in history and female unemployment lowest in 21 years . highest confidence ever !
7675.0,27.0,0.9674000144004822,"people, thank, country, years, first, house, president, big, russia, news","['newest', 'poll', 'favor', 'starting', 'ridiculous', 'impeachment', 'hearings', 'well', 'let', 'see', 'best', 'economy', 'history', 'best', 'employment', 'numbers', 'history', 'people', 'working', 'history', 'highest', 'stock', 'market', 'history', 'biggest', 'tax', 'regulation', 'cuts', 'history..']",newest poll : only 11 % in favor of starting ridiculous impeachment hearings . well let ' s see : we have the best economy in history the best employment numbers in history most people working in history highest stock market in history biggest tax and regulation cuts in history..
,,,,,
6075.0,28.0,0.9695000052452087,"trump, president, people, news, fake, thank, united, years, many, states","['recent', 'round', 'table', 'meeting', 'business', 'executives', 'long', 'formally', 'introducing', 'tim', 'cook', 'apple', 'quickly', 'referred', 'tim', 'apple', 'tim/apple', 'easy', 'way', 'save', 'time', 'words', 'fake', 'news', 'disparagingly', 'became', 'yet', 'another', 'bad', 'trump', 'story']",at a recent round table meeting of business executives & long after formally introducing tim cook of apple i quickly referred to tim + apple as tim/apple as an easy way to save time & words . the fake news was disparagingly all over this & it became yet another bad trump story !
