source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter Web Client,RT @StephGrisham45: The south lawn is looking good here at the @WhiteHouse for tonight’s #Halloween2017 event. 🎃👻🕷@FLOTUS &amp; @POTUS to hand…,10-30-2017 19:40:40,,,true,925085062403706881
Twitter for iPhone,RT @jdgreenblatt45: Meaningful steps forward on key economic issues - revenues customs and investment - that help support the search for…,10-30-2017 18:25:08,,,true,925066053583015938
Twitter for iPhone,RT @jdgreenblatt45: Important progress last night between Israeli &amp; Palestinian sides led by @RamiHamdalla &amp; @KahlonMoshe &amp; Gen Mordechai o…,10-30-2017 18:25:00,,,true,925066018103406592
WH Digital,President Trump's tax plan will boost wages and create new jobs for hardworking Americans. Learn more:… https://t.co/vSNHvrlisv,10-30-2017 17:38:02,,,false,925054199523692544
WH Digital,An Economy That Works For Hardworking Americans: https://t.co/f1VD0IQq2v,10-30-2017 15:32:01,,,false,925022485011206146
WH Digital,Our current tax code is a burden on American taxpayers &amp; is harming job-creators. Support action on tax reform now: https://t.co/odZFIBFkz3,10-30-2017 13:34:01,,,false,924992789066272769
Media Studio,Sign your name to stand with President Trump and support action on our broken tax system today:… https://t.co/jXlEpxeeqW,10-29-2017 18:13:04,,,false,924700627833257984
WH Digital,Reducing corporate tax rates will raise wages for workers of all skill levels. Learn more: https://t.co/hQ7ZSnJuja https://t.co/OxpcKTVfDn,10-29-2017 15:12:02,,,false,924655069760540673
Media Studio,Minority-owned businesses are a bedrock of the American economy and will be critical in the country's new period of… https://t.co/jeMHkzrOGD,10-28-2017 19:11:01,,,false,924352825018032128
WH Digital,Everyone can help fight the opioid epidemic. Participate in National Rx Drug Take Back Day. Find a collection site:… https://t.co/lIYbIiGxWF,10-28-2017 17:06:02,,,false,924321372029046786
Twitter Web Client,RT @realDonaldTrump: Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! https…,10-28-2017 16:22:51,,,true,924310504109170688
WH Digital,Today is National Rx Drug Take Back Day. Find your nearest @DEAHQ collection site: https://t.co/BPEqyvy2cv https://t.co/EDNAdKG5Fc,10-28-2017 14:46:01,,,false,924286133898539008
Twitter for iPhone,RT @realDonaldTrump: #JFKFiles https://t.co/AnPBSJFh3J,10-28-2017 00:06:35,,,true,924064815680716800
WH Digital,Check out today's West Wing Reads: https://t.co/SWLA4sKfQ7 https://t.co/ZgXNKt4PQ1,10-27-2017 23:04:02,,,false,924049074990600194
Twitter for iPhone,RT @realDonaldTrump: We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leader…,10-27-2017 20:29:35,,,true,924010206065020928
WH Digital,The time for tax reform is now. Read more about President Trump's Unified Framework for Tax Reform:… https://t.co/2FO0A8KnND,10-27-2017 19:49:02,,,false,924000004427087877
WH Digital,Tax cuts and tax relief will put the American economy in high-gear:  https://t.co/c8rjjJRhWV https://t.co/C5wcHO2WSB,10-27-2017 18:31:02,,,false,923980373599584256
Twitter for iPhone,RT @FLOTUS: Enjoyed spending time with the students of Orchard Lake Middle School in Michigan on Monday. Thank you for leading by example!…,10-27-2017 17:52:45,,,true,923970738478084096
WH Digital,✅ Higher Wages✅ Higher Growth✅ https://t.co/K3gHPh7a89 https://t.co/AtB50o4HXj,10-27-2017 16:51:02,,,false,923955209180794881
WH Digital,Americans need tax reform. Everything you need to know: https://t.co/HjrBgkf00K https://t.co/AEFjduZdc7,10-27-2017 16:04:17,,,false,923943443604426752
WH Digital,Fighting a Crisis Forging the Future: https://t.co/35iqZ2sfCF https://t.co/wDF1tFYkDI,10-27-2017 15:02:06,,,false,923927795985715200
Twitter Web Client,President Trump is proposing vital tax relief to strengthen the middle class grow the economy and unleash America… https://t.co/XiVm84kvdo,10-27-2017 13:40:38,,,false,923907293946753025
Twitter for iPhone,RT @realDonaldTrump: WORKING TOGETHER we will defeat this #OpioidEpidemic &amp; free our nation from the terrible affliction of drug abuse. ht…,10-27-2017 05:59:57,,,true,923791358216802306
WH Digital,President Trump is taking action on drug addiction and the opioid crisis: https://t.co/MUN5o8mp9k https://t.co/I4Q9hfPC4B,10-27-2017 00:17:01,,,false,923705057450672128
WH Digital,Read what the West Wing reads: https://t.co/eLTWpd2ZoG https://t.co/BAEy4ga5oN,10-26-2017 22:08:02,,,false,923672594292801536
WH Digital,RT @FLOTUS: Proud to support @potus today as he declared our nation's opioid crisis a public health emergency. https://t.co/CZETljrq5N,10-26-2017 20:28:41,,,true,923647595041492993
WH Digital,President Trump declared a Nationwide Public Health Emergency to address the opioid crisis: https://t.co/4vXKFcHf8m https://t.co/5WAp7Zuhao,10-26-2017 20:10:55,,,false,923643123170979840
WH Digital,Saturday is National Rx Drug Take Back Day. Prevent drug abuse by dropping off old pills at @DEAHQ collection sites: https://t.co/BPEqyvy2cv,10-26-2017 18:43:20,,,false,923621083206516736
WH Digital,"This epidemic is a national health emergency." https://t.co/ulCcq17hjo,10-26-2017 18:31:24,,,false,923618078147203072
WH Digital,Drug addiction and opioids are ravaging America. https://t.co/A1DKb9P0Gt,10-26-2017 18:27:03,,,false,923616983689592833
WH Digital,Watch LIVE as President Trump delivers remarks on combatting drug demand and the opioid crisis:… https://t.co/JrabQruzfO,10-26-2017 18:21:30,,,false,923615587150024709
WH Digital,Hundreds of thousands of Americans have lost their lives to drug abuse and it will only get worse unless action is… https://t.co/Q4ner37VOP,10-26-2017 18:16:51,,,false,923614415731208193
WH Digital,President Trump is taking action on drug addiction and the opioid crisis. https://t.co/hSkSChVwAg,10-26-2017 18:01:39,,,false,923610591557816320
WH Digital,RT @ONDCP: WATCH at 2PM: President Trump delivers remarks on combating drug demand and the #opioid crisis https://t.co/6YtGG5zEnz,10-26-2017 17:32:00,,,true,923603131556093955
WH Digital,RT @CDCGlobal: Leaders from around the world are gathering in Kampala Uganda to discuss the future of #GlobalHealthSecurity. #GHSAKampala…,10-26-2017 16:42:00,,,true,923590548589633536
Twitter for iPhone,RT @PressSec: Budget passes house. Momentum for tax cuts growing. #TaxCuts #TaxReform https://t.co/RWEyuJVaeT,10-26-2017 16:14:34,,,true,923583643519512582
WH Digital,Promoting America’s Prosperity: https://t.co/aL9KvU7EJY,10-26-2017 15:39:01,,,false,923574694716026880
Twitter for iPhone,RT @realDonaldTrump: Big news - Budget just passed!,10-26-2017 15:19:55,,,true,923569887980802050
WH Digital,RT @VP: In the @DenverPost I wrote that Colorado needs a tax cut &amp; @POTUS' tax plan will deliver. Read it here: https://t.co/KO0OBDmTo0 #VP…,10-26-2017 14:18:00,,,true,923554309991788544
Twitter Web Client,Get the facts on tax reform here: https://t.co/doPiDwt68Q https://t.co/KO7KhEHnEn,10-26-2017 13:52:33,,,false,923547901724381184
WH Digital,Cutting corporate tax rates will encourage firms to invest back in the United States creating well-paying jobs for… https://t.co/jrtmFD0ji1,10-26-2017 00:06:02,,,false,923339903768854529
WH Digital,RT @realDonaldTrump: Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl,10-25-2017 22:58:17,,,true,923322854980112386
WH Digital,We rounded up what the West Wing staff was reading today take a look: https://t.co/VoojPy0wsD https://t.co/BkqIX05KvZ,10-25-2017 22:46:02,,,false,923319771709440000
Media Studio,The current tax code is a burden on American taxpayers &amp; harmful to job-creators. Americans need tax reform. More:… https://t.co/XAOrjITYbz,10-25-2017 22:09:02,,,false,923310460660719616
WH Digital,Read what the West Wing is reading. Sign up for West Wing reads: https://t.co/1B5ZTO5zjW https://t.co/ChlyDuNLAZ,10-25-2017 21:03:02,,,false,923293851585994753
WH Digital,"...we need tax reform that is pro-growth pro-jobs pro-worker pro-family and yes pro-American." Read more:… https://t.co/6iGeeY5DSg,10-25-2017 20:24:02,,,false,923284036629487616
WH Digital,President Trump is working to reform our tax system so that companies can bring jobs back to the United States. ✅:… https://t.co/y88XF0tTx2,10-25-2017 19:04:03,,,false,923263905375408128
Twitter for iPhone,RT @VP: Every place I visit working families and job creators tell me the biggest obstacle to their success is our country's broken tax co…,10-25-2017 17:09:28,,,true,923235072668467200
WH Digital,RT @CDCGlobal: Germs can now move faster and farther than ever. #GlobalHealthSecurity #GHSAgenda #GHSAKampala https://t.co/ldtBi9GKD3,10-25-2017 15:30:13,,,true,923210095370137600
WH Digital,A Promising Future for American Prosperity: https://t.co/vkJwnMZ47j https://t.co/VVVWCiEKSK,10-25-2017 15:16:03,,,false,923206528336834560
WH Digital,Get news events and updates from the White House at 1600 Daily. Sign up here: https://t.co/uXRkzTeSTR https://t.co/YcvxmvJaVb,10-25-2017 13:36:02,,,false,923181358519869440
Twitter for iPhone,RT @VP: Deeply humbling to commemorate the 34th anniversary of the Beirut Marine barracks bombing—the opening salvo in the global war on te…,10-25-2017 01:18:36,,,true,922995776455766016
WH Digital,Stay up to date with what the West Wing staff reads each day: https://t.co/m6MCxHWykk https://t.co/msVwfRyAH6,10-24-2017 23:04:01,,,false,922961910349422593
WH Digital,Today President Trump welcomed the recipients of the National Minority Enterprise Development Week Awards. More: https://t.co/ROosJPNNEO,10-24-2017 20:55:00,,,false,922929442476916737
Twitter for iPhone,RT @realDonaldTrump: “President Donald J. Trump Proclaims October 24 2017 as United Nations Day” Read more: https://t.co/cyRAQAKhy2 https…,10-24-2017 19:23:35,,,true,922906433292775424
WH Digital,“Your will to endure your love for your fellow soldier your devotion to your country inspires us all.” Read more:… https://t.co/u1ITSxUtSe,10-24-2017 18:27:02,,,false,922892205416747010
WH Digital,Yesterday @VP commemorated the 34th anniversary of the attack on the U.S. &amp; French barracks in Beirut Lebanon:… https://t.co/DFIZrslAIo,10-24-2017 16:46:03,,,false,922866791075975168
WH Digital,Tax Reform Means Better Business for America: https://t.co/5RDsc955jo,10-24-2017 15:42:00,,,false,922850673632403456
WH Digital,RT @VP: Tune in LIVE now as I join @AEI to discuss the need for tax reform to spur America's economic comeback. #PenceatAEI https://t.co/3k…,10-24-2017 15:06:33,,,true,922841748614844416
WH Digital,President Trump is working to reform our tax code so that Americans can keep more of their hard-earned money. More:… https://t.co/9Q4adAlgto,10-24-2017 14:13:02,,,false,922828280570499074
Twitter for iPhone,RT @realDonaldTrump: We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our natio…,10-24-2017 00:10:03,,,true,922616138038743040
WH Digital,Check out today's West Wing Reads: https://t.co/AGvqNttDMk https://t.co/f3eZVMRri7,10-23-2017 23:23:02,,,false,922604306133671936
WH Digital,President Trump is laying out a tax-relief framework that will unburden America’s Middle Class. Read more:… https://t.co/r8BuMhAAmN,10-23-2017 21:25:44,,,false,922574787481882624
Twitter for iPhone,RT @PressSec: Thank you Capt. Gary Rose. We are forever grateful for your bravery and amazed by your strength. #MedalofHonor https://t.co/7…,10-23-2017 20:18:09,,,true,922557781219127296
WH Digital,Watch LIVE as President Trump presents the Medal of Honor to United States Army Captain Gary M. Rose (retired):… https://t.co/kccxVPK6dh,10-23-2017 19:13:53,,,false,922541605390901250
WH Digital,Achieving the American Dream: https://t.co/CfWhFiTcjD,10-23-2017 18:26:24,,,false,922529658217861120
WH Digital,Watch LIVE as President Trump gives joint statements with Prime Minister Lee: https://t.co/RVkbl6LIWK https://t.co/zHqnT8sCWG,10-23-2017 17:52:04,,,false,922521015758065669
Twitter for iPhone,RT @VP: The war on terror began 34 years ago today—&amp; at this very hour on the frontiers of freedom brave Americans continue to fight and…,10-23-2017 17:25:12,,,true,922514256343502859
WH Digital,RT @VP: @MBWDC Thirty-four years ago today America was thrust into a war with an enemy unlike any we had ever faced.,10-23-2017 16:00:31,,,true,922492944699023360
WH Digital,"It is time to ignite America’s middle class miracle once again." President Trump on the importance of tax reform: https://t.co/DvqPBWmuWp,10-23-2017 15:12:01,,,false,922480736464265216
WH Digital,Today President Trump will welcome Prime Minister Lee Hsien Loong of Singapore to the White House. https://t.co/hP7XZsHhgl,10-23-2017 14:28:02,,,false,922469671122726914
WH Digital,Read the best stories the West Wing is reading.Sign up for West Wing Reads: https://t.co/sOcZGeXy8e https://t.co/BmWYVlhlRm,10-23-2017 13:08:02,,,false,922449538035650561
Twitter for iPhone,RT @PressSec: Taxes cost more out-of-pocket than housing clothing &amp; food combined. Time for Americans to get relief they need. https://t.c…,10-23-2017 01:02:08,,,true,922266855963807744
WH Digital,#ICYMI: @SecondLady Karen Pence announced her official platform Art Therapy: Healing with the HeART. Read more: https://t.co/Mn23jrLg7w,10-22-2017 17:23:01,,,false,922151316436258817
WH Digital,"With tax reform we can make it morning in America again." Read President Trump's op-ed on the need for tax reform: https://t.co/DvqPBWmuWp,10-22-2017 16:41:45,,,false,922140931117191176
Media Studio,Sign your name to stand with President Trump and support action on our broken tax system today:… https://t.co/QFh6p07ZhJ,10-22-2017 14:52:03,,,false,922113325386862592
WH Digital,The tax relief and tax cuts supported by President Trump will boost wages for hardworking Americans. Read more:… https://t.co/kJnROmmlCU,10-21-2017 21:52:01,,,false,921856627594153985
Media Studio,Take a behind-the-scenes look at the recently completed White House renovations. https://t.co/uvn6ccH4HK,10-21-2017 18:07:01,,,false,921800002040684545
WH Digital,President Trump is fighting for higher wages for hardworking Americans: https://t.co/uwyZjfdGFc,10-21-2017 14:46:00,,,false,921749417107116033
WH Digital,RT @fema: FEMA staff are meeting in person with residents of #USVI &amp; #PuertoRico to answer questions about recovery &amp; help them apply for #…,10-21-2017 14:19:11,,,true,921742665582080007
WH Digital,We rounded up what the West Wing staff was reading today take a look: https://t.co/Itka6fMRnz https://t.co/6whDyKfgrc,10-20-2017 22:18:02,,,false,921500786391207936
Twitter for iPhone,RT @realDonaldTrump: This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today: https:/…,10-20-2017 21:12:00,,,true,921484168399409152
Twitter for iPhone,RT @FLOTUS: Honored today to donate my inaugural couture piece to the @amhistorymuseum! https://t.co/ENU1BeJA02,10-20-2017 20:38:05,,,true,921475633284288514
Twitter for iPhone,RT @realDonaldTrump: Today it was an honor to have @UNSecretary-General @AntonioGuterres at the @WhiteHouse. Speaking for the U.S.A. we…,10-20-2017 18:52:46,,,true,921449129930379264
WH Digital,Unleashing the Potential of the American Economy: https://t.co/CT5U2xzKho,10-20-2017 18:40:01,,,false,921445918465019905
WH Digital,Earlier today the First Lady donated her inaugural couture piece to the First Ladies Collection at the Smithsonian: https://t.co/9xXwSdujbm,10-20-2017 16:35:02,,,false,921414467652603904
WH Digital,We're proposing an American Model that will bring back dollars held overseas and restore America’s competitive edge… https://t.co/PjLpgk9miF,10-20-2017 14:21:02,,,false,921380743540035585
WH Digital,RT @fema: #MariaPR update:-15k+ federal employees supporting-10 million+ liters of bottled water distributed-600k+ meals delivered per d…,10-20-2017 13:14:33,,,true,921364015091200000
Twitter for iPhone,RT @realDonaldTrump: Great news on the 2018 budget @SenateMajLdr McConnell - first step toward delivering MASSIVE tax cuts for the American…,10-20-2017 05:45:42,,,true,921251054934790144
Twitter for iPhone,RT @realDonaldTrump: Keep up the GREAT work. I am with you 100%!"ISIS is losing its grip..."Army Colonel Ryan DillonCJTF–OIRhttps://t.…,10-20-2017 03:41:53,,,true,921219895844528129
WH Digital,Here is what the West Wing staff is reading today: https://t.co/6qH2od97RG https://t.co/OtdOoXiRWr,10-19-2017 23:04:02,,,false,921149973105963010
WH Digital,RT @SecondLady: ICYMI: Chose one initiative to champion and it is #ArtTherapy. I call it Art Therapy: Healing with the HeART. https://t.c…,10-19-2017 21:31:15,,,true,921126624577441792
Twitter for iPhone,RT @realDonaldTrump: It was great to have Governor @RicardoRossello of #PuertoRico🇵🇷with us at the @WhiteHouse today. We are with you! #PRS…,10-19-2017 20:40:55,,,true,921113955266891777
WH Digital,"Lower taxes on American business means higher wages for American workers..." https://t.co/kS0oiYTz2L https://t.co/1QytS19fY4,10-19-2017 18:47:12,,,false,921085337329381376
WH Digital,“We must fix our self-destructive tax code.” Read more about President Trump's America First tax plan: https://t.co/5e1Re1uvRF,10-19-2017 17:26:02,,,false,921064912104894464
WH Digital,Fighting for Hardworking Americans’ Hard-Earned Wages: https://t.co/1g7z4jsaBz,10-19-2017 15:03:01,,,false,921028921159835648
Media Studio,Sign your name to stand with President Trump and support action on our broken tax system today:… https://t.co/mCxCyWZDlS,10-19-2017 14:27:02,,,false,921019866668257281
WH Digital,RT @FBI: #Breaking: #FBI &amp; @MissingKids announce results of underage sex trafficking crackdown &amp; the recovery of 84 minors https://t.co/y31…,10-19-2017 13:42:58,,,true,921008777515630592
WH Digital,Tax reform is good for American businesses and keeps American dollars in America. Get the facts on tax reform: https://t.co/Bmgc0gOnoK,10-19-2017 00:09:01,,,false,920803938487607296
WH Digital,RT @WhiteHouseCEA: Where critics of tax reform go wrong writes @Kotlikoff and @jackmintz  https://t.co/I8HA0VCBI8 via @WSJOpinion,10-18-2017 23:40:01,,,true,920796639257772033
WH Digital,Read what the West Wing Reads: https://t.co/z4RwvC7Ale https://t.co/6NJjNp2BGC,10-18-2017 22:54:02,,,false,920785070146904064
WH Digital,Pres Trump spoke with Pres Macri of Argentina today. The leaders are working to expand trade &amp; American pork will soon be sold in Argentina.,10-18-2017 22:21:01,,,false,920776759120941056
WH Digital,RT @VP: Job creators in Buffalo told me yesterday why @POTUS' plan to cut taxes for working families will help small businesses grow. #VPin…,10-18-2017 21:34:00,,,true,920764928520282113
WH Digital,RT @realDonaldTrump: Our hearts are with all affected by the wildfires in California. God bless our brave First Responders and @FEMA team.…,10-18-2017 20:53:00,,,true,920754610628947968
WH Digital,The tax relief and tax cuts supported by President  Trump will boost wages for hardworking Americans. Read more:… https://t.co/e9gKlfZir7,10-18-2017 20:27:02,,,false,920748077195153408
WH Digital,Happy #Diwali to all those celebrating the Festival of Lights here and abroad! https://t.co/QRFBD34yMj,10-18-2017 19:32:03,,,false,920734238126768128
WH Digital,Building America’s Prosperity and America’s Partnerships: https://t.co/sBrVjIl9xj https://t.co/Yn1dLg2zGH,10-18-2017 19:11:03,,,false,920728954771771393
WH Digital,A streamlined tax code saves Americans time &amp; money. The Unified Framework for Tax Reform promises to simplify. More https://t.co/dNB8j4aGFl,10-18-2017 18:14:01,,,false,920714598889771009
Twitter for iPhone,RT @SecondLady: Watch video to find out the three goals for my Initiative Healing with the HeART | https://t.co/yoXh0iUK2H https://t.co/pa…,10-18-2017 17:00:18,,,true,920696051073470465
WH Digital,RT @SecondLady: My New Blog: Why I Chose My Initiative Art Therapy: Healing with the HeART | https://t.co/yoXh0iUK2H https://t.co/mBKpZP7r…,10-18-2017 16:54:55,,,true,920694695231094786
WH Digital,Thanks to European allies for standing strong &amp; stopping cash flow into North Korea. We are grateful for our allies in stopping this threat.,10-18-2017 15:31:01,,,false,920673578382700544
WH Digital,RT @realDonaldTrump: The current tax code is a burden on American taxpayers &amp; harmful to job-creators. Americans need #TaxReform! More: htt…,10-18-2017 15:08:44,,,true,920667972062105600
WH Digital,President Trump is fighting for higher wages for hardworking Americans. Read more about his Admin's new tax plan: https://t.co/ItEevR2iJQ,10-18-2017 14:24:01,,,false,920656717423300608
WH Digital,RT @VP: Tune in at 10:30 this morning to watch @SecondLady's announcement about her art therapy initiative: https://t.co/s8fBlBbHEU https:/…,10-18-2017 14:08:54,,,true,920652916263878663
WH Digital,"Our values will endure. Our civilization will thrive. Our people will prosper. And America the land we love will thrive.",10-17-2017 23:50:00,,,false,920436765948817410
WH Digital,"...we owe it to our citizens to provide them with a future of opportunity where they can earn a living with dignity and purpose.",10-17-2017 23:48:52,,,false,920436479465312256
WH Digital,"...this is our once-in-a-generation opportunity to revitalize our economy revive our industry and renew the American Dream.",10-17-2017 23:48:06,,,false,920436287231885312
WH Digital,"Our tax plan will ensure that companies stay in America grow in America and hire in America.",10-17-2017 23:44:50,,,false,920435467241345024
Twitter for iPhone,RT @Heritage: “Our regulatory reductions are going to put more Americans back to work and more lobbyists out of work.” https://t.co/vD9XtEV…,10-17-2017 23:43:25,,,true,920435107961491457
WH Digital,"...our country and our economy cannot take off like they should unless we transform America’s outdated complex...tax code.",10-17-2017 23:39:30,,,false,920434124678221826
Twitter for iPhone,RT @Heritage: "We are strengthening our own freedom by appointing judges to the bench that will support and defend the constitution of the…,10-17-2017 23:37:34,,,true,920433637241360384
WH Digital,"My Administration is working to strengthen old alliances &amp; form new friendships based on shared interests shared goals &amp; shared values.",10-17-2017 23:32:41,,,false,920432408788422656
WH Digital,"We are here to ensure that we defend this legacy from any threat – foreign or domestic..." https://t.co/nj3aLVVj7c,10-17-2017 23:28:34,,,false,920431371516080128
WH Digital,Watch LIVE as President Trump delivers remarks to The Heritage Foundation’s President’s Club Meeting:… https://t.co/YBWVQsiLjX,10-17-2017 23:21:17,,,false,920429541012770821
WH Digital,When American industries thrive American workers prospers. Learn more about pro-business tax reform:… https://t.co/lfs5jxyXUl,10-17-2017 22:32:03,,,false,920417148408918016
WH Digital,Check out today's West Wing reads: https://t.co/EtaW9YPPd2 https://t.co/c96qJ0FLr2,10-17-2017 21:43:02,,,false,920404813573181440
Twitter for iPhone,RT @VP: Great response to @POTUS' tax cut plan from working families in Buffalo. As I said we will pass the largest tax cut in U.S history…,10-17-2017 21:08:50,,,true,920396205070438400
Twitter for iPhone,RT @VP: Hearing from hard working families &amp; job creators in Buffalo who know now is the time for @POTUS' tax relief plan. #VPinNY https://…,10-17-2017 21:08:44,,,true,920396180919595008
WH Digital,Our tax code is broken but we can make a comeback. Learn how tax reform unleashes America’s economic potential: https://t.co/uX0W6jidpa,10-17-2017 21:06:00,,,false,920395495658475522
WH Digital,It's time to restore America's competitive edge: https://t.co/DRawrLA2tp,10-17-2017 19:51:01,,,false,920376621957251072
Twitter for iPhone,RT @realDonaldTrump: It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today! 🎥https://t.co/Bn1vM6fYW9 📸ht…,10-17-2017 19:04:09,,,true,920364829000519681
WH Digital,Watch LIVE as President Trump holds a joint press conference with Prime Minister Alexis Tsipras of Greece:… https://t.co/5zm4V9hj2s,10-17-2017 17:31:15,,,false,920341449220284418
WH Digital,Pres Trump is working to reform our tax system so that Americans are treated fairly. The America First tax plan: https://t.co/o9mNf4iCb5,10-17-2017 15:32:00,,,false,920311441923637252
WH Digital,RT @VP: When we cut taxes we launch a new era of soaring incomes &amp; a thriving middle class. My op-ed in @TheBuffaloNews: https://t.co/zUPs…,10-17-2017 14:38:00,,,true,920297852458491904
WH Digital,Get news events and updates from the White House at 1600 Daily. Sign up here: https://t.co/vRW2O1vkCH https://t.co/l53jzoVT6v,10-17-2017 14:06:03,,,false,920289808819392512
Twitter for iPhone,RT @PressSec: .@POTUS joins radio row  @WhiteHouse to talk tax cuts for the middle class. #WHMediaRow https://t.co/jUWQidPIBK,10-17-2017 14:02:28,,,true,920288906200993800
WH Digital,What you need to know about our America First tax plan: https://t.co/OTWQgQzO1r,10-17-2017 00:12:01,,,false,920079916913254400
WH Digital,"We need tax reform that is pro-growth pro-jobs pro-worker pro-family and yes pro-American."… https://t.co/SsMregp9J9,10-16-2017 22:34:02,,,false,920055261921927168
WH Digital,RT @WhiteHouseCEA: The corporate component of the tax framework alone would give workers a raise of between $4000 and $9000. https://t.co…,10-16-2017 22:32:06,,,true,920054772408840192
WH Digital,RT @VP: Under @POTUS we are committed to our historic alliance w/ Japan. Honored to have Deputy PM Asō at @WhiteHouse for the US-Japan Econ…,10-16-2017 21:58:25,,,true,920046297914028032
WH Digital,"We must fix our self-destructive tax code." Read more about President Trump's America First tax plan: https://t.co/9A5UhHf61H,10-16-2017 21:03:01,,,false,920032353761628160
WH Digital,Here is what the West Wing staff is reading today: https://t.co/k7tVZk66EH https://t.co/tF7CeR8EfN,10-16-2017 20:06:02,,,false,920018014950453251
WH Digital,On Friday President Trump announced his Admin’s strategy for addressing the rogue regime in Iran. Read more:… https://t.co/umOmlftNRZ,10-16-2017 19:13:04,,,false,920004683560730624
WH Digital,"The time has come to give Americans the freedom to purchase health insurance across state lines..."… https://t.co/pq7yO2zwM3,10-16-2017 17:16:02,,,false,919975234387636225
Twitter Web Client,RT @VP: We’re going to cut taxes across the board for working families small biz &amp; family farms. @POTUS' tax-cut plan is pro-growth &amp; pro-…,10-16-2017 17:00:13,,,true,919971250990141441
WH Digital,Promoting Freedom at Home and Abroad: https://t.co/v23746DPV6,10-16-2017 16:33:00,,,false,919964405021806593
Media Studio,The current tax code is a burden on American taxpayers &amp; harmful to job-creators. Americans need tax reform. More:… https://t.co/b8WjyiMVQD,10-16-2017 15:51:06,,,false,919953857391685633
WH Digital,Each day we round up the best stories the West Wing is reading and share them with you. Sign up for West WIng Reads… https://t.co/N9pP0WWK4k,10-16-2017 15:11:07,,,false,919943795361247232
WH Digital,RT @fema: A look inside an assistance center where people affected by the #CAfires can meet with @SBAgov FEMA &amp; other agencies for recove…,10-16-2017 14:50:23,,,true,919938580717322240
Media Studio,Sign your name to stand with President Trump and support action on our broken tax system today:… https://t.co/A20MbNPYET,10-15-2017 21:52:06,,,false,919682319241195521
WH Digital,President Trump is taking action to improve access increase choices and lower costs for healthcare. Read more:… https://t.co/iLnviZOdDx,10-15-2017 19:17:02,,,false,919643297450037248
WH Digital,The Trump Administration will continue to expose Hizballah's nefarious behavior &amp; deny its political legitimacy. https://t.co/2gySIxUvZw,10-15-2017 17:34:01,,,false,919617369143517184
WH Digital,RT @fema: MAJ. Miranda Killingsworth gives us a look at the hospital facilities being set up in Humacao. https://t.co/u4FzoOMm75,10-15-2017 16:11:00,,,true,919596480842760192
Twitter Web Client,RT @VP: .@POTUS in this week's address: "Let us renew our commitment to...ensure this will ALWAYS BE the land of the free &amp; the home of the…,10-15-2017 15:30:30,,,true,919586285341245440
WH Digital,Today we remember Polish-American &amp; Revolutionary War hero Tadeusz Kosciuszko. We are forever grateful to our great… https://t.co/EzZpKpZBMr,10-15-2017 13:43:02,,,false,919559241966297088
Twitter Web Client,"...we have embraced a brand new model. It's called the American model." Read more about the America First tax plan… https://t.co/GCFmcN0xc8,10-14-2017 23:29:31,,,false,919344447380512768
Twitter for iPhone,RT @fema: .@AEEONLINE work on power lines in Gurabo #PuertoRico as efforts to restore power continue. More #Maria recovery: https://t.co/j…,10-14-2017 22:56:40,,,true,919336178347888640
WH Digital,#ICYMI: The Trump Administration's rollout of actions against Lebanese Hizballah https://t.co/MWl1fHNkBq,10-14-2017 20:04:01,,,false,919292729498017792
Media Studio,This week President Trump made the case for pro-growth tax reform unveiled a new strategy on Iran and more. Watch… https://t.co/SQhWV12I3Z,10-14-2017 17:18:25,,,false,919251056017670144
Media Studio,"We hope that these new measures directed at the Iranian dictatorship will compel the government to reevaluate its… https://t.co/m3B8HMTJ9v,10-14-2017 15:18:03,,,false,919220766251540486
Media Studio,"Based on the factual record I have put forward I am announcing today that we cannot and will not make this certif… https://t.co/OXyC8qDb9H,10-14-2017 14:53:05,,,false,919214484517896194
Media Studio,"I am announcing our strategy... we are taking to confront the Iranian regime’s hostile actions..." https://t.co/VymOWie33p,10-14-2017 14:28:05,,,false,919208189312167936
Twitter for iPhone,RT @VP: Under @POTUS Trump we will pass the largest tax cut in American history – and a tax cut means an economy where anything is possibl…,10-14-2017 13:47:22,,,true,919197943781122048
WH Digital,Read what the West Wing reads: https://t.co/MCOeHCOSDH https://t.co/B4zuMTRNCf,10-13-2017 22:41:02,,,false,918969857760096259
WH Digital,Get the facts on the Admin’s tax relief plan &amp; learn more about how tax reform will help America’s economy thrive: https://t.co/qkcaFDG4cr,10-13-2017 21:55:01,,,false,918958277983006721
WH Digital,President Trump nominates Kirstjen Nielsen as Secretary of Homeland Security: https://t.co/rN33AvtXPz https://t.co/qsHaLrYEfH,10-13-2017 20:11:02,,,false,918932111251292160
WH Digital,Creating Real Prosperity for America: https://t.co/We34yAzgL2 https://t.co/59P587fz9O,10-13-2017 19:04:02,,,false,918915250304425985
